Source,Target,Type,Id,Label,timeset,Weight
1060584854,1007884158,Undirected,99282,,,2
1060584854,1050977352,Undirected,99283,,,1
1060584854,1058667053,Undirected,99284,,,1
1060584854,1068487996,Undirected,99285,,,2
1060584854,1106958042,Undirected,99286,,,1
1060584854,1147154320,Undirected,99287,,,1
1060584854,1445349980,Undirected,99288,,,1
1060585846,1007884158,Undirected,99289,,,1
1060588502,1117193873,Undirected,99290,,,1
1060606214,1006263686,Undirected,99291,,,1
1060606214,1096741544,Undirected,99292,,,2
1060606214,1449308328,Undirected,99293,,,1
1060626771,1004069147,Undirected,99294,,,1
1060626771,1108225888,Undirected,99295,,,1
1060639288,1032143782,Undirected,99296,,,1
1060663659,1005745223,Undirected,99297,,,1
1060672222,1339291862,Undirected,99298,,,1
1060706492,1004128493,Undirected,99299,,,1
1060777361,1001752974,Undirected,99300,,,1
1060777361,1002483751,Undirected,99301,,,1
1060777361,1002670105,Undirected,99302,,,2
1060777361,1002739327,Undirected,99303,,,2
1060777361,1002765601,Undirected,99304,,,1
1060777361,1004128493,Undirected,99305,,,5
1060777361,1005280116,Undirected,99306,,,6
1060777361,1005665139,Undirected,99307,,,5
1060777361,1006212930,Undirected,99308,,,2
1060777361,1006227643,Undirected,99309,,,6
1060777361,1006408767,Undirected,99310,,,1
1060777361,1006430686,Undirected,99311,,,1
1060777361,1006914438,Undirected,99312,,,6
1060777361,1007884158,Undirected,99313,,,1
1060777361,1008702726,Undirected,99314,,,1
1060777361,1030479775,Undirected,99315,,,1
1060777361,1035099694,Undirected,99316,,,1
1060777361,1056376286,Undirected,99317,,,1
1060777361,1068487996,Undirected,99318,,,2
1060777361,1069291200,Undirected,99319,,,1
1060777361,1075134228,Undirected,99320,,,1
1060777361,1099300086,Undirected,99321,,,1
1060777361,1140394567,Undirected,99322,,,1
1060777361,1143390513,Undirected,99323,,,1
1060777361,1154252621,Undirected,99324,,,1
1060777361,1177551132,Undirected,99325,,,1
1060777361,1258109136,Undirected,99326,,,1
1060777361,1286006168,Undirected,99327,,,1
1060777361,1294740691,Undirected,99328,,,1
1060777361,1339291862,Undirected,99329,,,1
1060777361,1367035239,Undirected,99330,,,1
1060777361,1386985395,Undirected,99331,,,1
1060777361,1434449134,Undirected,99332,,,1
1060777361,1443574986,Undirected,99333,,,1
1060777361,1445349980,Undirected,99334,,,4
1060777361,1452450360,Undirected,99335,,,1
1060777361,1481578235,Undirected,99336,,,1
1060785564,1001953744,Undirected,99337,,,1
1060785564,1001976122,Undirected,99338,,,3
1060785564,1002062924,Undirected,99339,,,3
1060785564,1002474074,Undirected,99340,,,1
1060785564,1002483751,Undirected,99341,,,3
1060785564,1002739327,Undirected,99342,,,2
1060785564,1002765601,Undirected,99343,,,1
1060785564,1003729349,Undirected,99344,,,4
1060785564,1004069147,Undirected,99345,,,1
1060785564,1004128493,Undirected,99346,,,4
1060785564,1005280116,Undirected,99347,,,1
1060785564,1005665139,Undirected,99348,,,12
1060785564,1006212930,Undirected,99349,,,1
1060785564,1006298883,Undirected,99350,,,2
1060785564,1006408767,Undirected,99351,,,1
1060785564,1007714672,Undirected,99352,,,1
1060785564,1007883087,Undirected,99353,,,1
1060785564,1008101806,Undirected,99354,,,1
1060785564,1008430261,Undirected,99355,,,1
1060785564,1008731108,Undirected,99356,,,1
1060785564,1050921798,Undirected,99357,,,1
1060785564,1068487996,Undirected,99358,,,6
1060785564,1127476433,Undirected,99359,,,1
1060785564,1130196213,Undirected,99360,,,2
1060785564,1140394567,Undirected,99361,,,3
1060785564,1214222076,Undirected,99362,,,1
1060785564,1251576339,Undirected,99363,,,1
1060785564,1258043891,Undirected,99364,,,1
1060785564,1285183655,Undirected,99365,,,1
1060785564,1286006168,Undirected,99366,,,3
1060785564,1294740691,Undirected,99367,,,1
1060785564,1298645912,Undirected,99368,,,1
1060785564,1311680102,Undirected,99369,,,1
1060785564,1331110775,Undirected,99370,,,1
1060785564,1349497941,Undirected,99371,,,1
1060785564,1375877854,Undirected,99372,,,2
1060785564,1385292826,Undirected,99373,,,2
1060785564,1414777623,Undirected,99374,,,1
1060785564,1443574986,Undirected,99375,,,1
1060785564,1445349980,Undirected,99376,,,3
1060785564,1481578235,Undirected,99377,,,1
1060785564,1497446976,Undirected,99378,,,1
1060785564,1499983079,Undirected,99379,,,1
1060785564,1552866737,Undirected,99380,,,1
1060785564,1557343401,Undirected,99381,,,1
1060785564,1561020337,Undirected,99382,,,2
1060795987,1002483751,Undirected,99383,,,1
1060795987,1002738390,Undirected,99384,,,1
1060795987,1004128493,Undirected,99385,,,1
1060795987,1005665139,Undirected,99386,,,1
1060795987,1006212930,Undirected,99387,,,1
1060795987,1006939659,Undirected,99388,,,1
1060795987,1007007698,Undirected,99389,,,1
1060795987,1008702726,Undirected,99390,,,1
1060795987,1032497688,Undirected,99391,,,1
1060795987,1050921798,Undirected,99392,,,2
1060795987,1068487996,Undirected,99393,,,1
1060795987,1074370071,Undirected,99394,,,1
1060795987,1445349980,Undirected,99395,,,1
1060801848,1068487996,Undirected,99396,,,2
1060822909,1001329261,Undirected,99397,,,1
1060822909,1001976122,Undirected,99398,,,1
1060822909,1002062924,Undirected,99399,,,1
1060822909,1002483751,Undirected,99400,,,6
1060822909,1002531766,Undirected,99401,,,1
1060822909,1002739327,Undirected,99402,,,11
1060822909,1002765601,Undirected,99403,,,1
1060822909,1003315160,Undirected,99404,,,1
1060822909,1004128493,Undirected,99405,,,14
1060822909,1004576149,Undirected,99406,,,2
1060822909,1004899453,Undirected,99407,,,1
1060822909,1005076171,Undirected,99408,,,1
1060822909,1005280116,Undirected,99409,,,2
1060822909,1005338558,Undirected,99410,,,2
1060822909,1005665139,Undirected,99411,,,27
1060822909,1006212930,Undirected,99412,,,2
1060822909,1006227643,Undirected,99413,,,3
1060822909,1006408767,Undirected,99414,,,1
1060822909,1006445097,Undirected,99415,,,1
1060822909,1006914438,Undirected,99416,,,1
1060822909,1007007698,Undirected,99417,,,1
1060822909,1007542449,Undirected,99418,,,1
1060822909,1007884158,Undirected,99419,,,3
1060822909,1009444549,Undirected,99421,,,1
1060822909,1033556721,Undirected,99422,,,1
1060822909,1058667053,Undirected,99424,,,1
1060822909,1059818748,Undirected,99425,,,1
1060822909,1068487996,Undirected,99426,,,7
1060822909,1074370071,Undirected,99427,,,3
1060822909,1076140619,Undirected,99428,,,1
1060822909,1086482465,Undirected,99429,,,1
1060822909,1095587166,Undirected,99430,,,1
1060822909,1099300086,Undirected,99431,,,1
1060822909,1124685506,Undirected,99432,,,1
1060822909,1130196213,Undirected,99433,,,1
1060822909,1133859708,Undirected,99434,,,1
1060822909,1138252160,Undirected,99435,,,1
1060822909,1143390513,Undirected,99436,,,1
1060822909,1154252621,Undirected,99437,,,3
1060822909,1196112447,Undirected,99438,,,1
1060822909,1215355989,Undirected,99439,,,6
1060822909,1266511682,Undirected,99440,,,1
1060822909,1286006168,Undirected,99441,,,1
1060822909,1331110775,Undirected,99442,,,1
1060822909,1377594379,Undirected,99443,,,1
1060822909,1426783083,Undirected,99444,,,2
1060822909,1445349980,Undirected,99445,,,2
1060822909,1463789194,Undirected,99446,,,1
1060822909,1489832130,Undirected,99447,,,1
1060822909,1496273363,Undirected,99448,,,1
1060822909,1497446976,Undirected,99449,,,1
1060822909,1561020337,Undirected,99450,,,3
1060868192,1005338558,Undirected,99451,,,1
1060876740,1002765601,Undirected,99452,,,1
1060876740,1006165084,Undirected,99453,,,1
1060876740,1006263686,Undirected,99454,,,1
1060876740,1007884158,Undirected,99455,,,1
1060876740,1168986258,Undirected,99456,,,1
1060876740,1283733638,Undirected,99457,,,1
1060894264,1051463961,Undirected,99458,,,1
1060987069,94563153,Undirected,99459,,,1
1060987069,200389711,Undirected,99460,,,1
1060987069,1002688148,Undirected,99461,,,4
1060987069,1002807789,Undirected,99462,,,3
1060987069,1003363723,Undirected,99463,,,1
1060987069,1004527584,Undirected,99464,,,1
1060987069,1005268075,Undirected,99465,,,1
1060987069,1005407925,Undirected,99466,,,1
1060987069,1005665139,Undirected,99467,,,1
1060987069,1005866359,Undirected,99468,,,1
1060987069,1006227643,Undirected,99469,,,2
1060987069,1006914438,Undirected,99470,,,2
1060987069,1009788643,Undirected,99471,,,1
1060987069,1024374166,Undirected,99472,,,1
1060987069,1051300650,Undirected,99473,,,1
1060987069,1069291200,Undirected,99474,,,1
1060987069,1136435312,Undirected,99475,,,1
1060987069,1177047364,Undirected,99476,,,1
1060987069,1179264892,Undirected,99477,,,1
1060987069,1202988976,Undirected,99478,,,1
1060987069,1221856285,Undirected,99479,,,2
1060987069,1232941545,Undirected,99480,,,1
1060987069,1258612234,Undirected,99481,,,1
1060987069,1299253334,Undirected,99482,,,1
1060987069,1337634591,Undirected,99483,,,1
1060987069,1339291862,Undirected,99484,,,1
1060987069,1349197262,Undirected,99485,,,1
1060987069,1368575513,Undirected,99486,,,2
1060987069,1389631085,Undirected,99487,,,1
1061010841,1126629649,Undirected,99488,,,1
1061026569,1185514036,Undirected,99489,,,1
1061029564,1008702726,Undirected,99490,,,1
1061043776,1002688148,Undirected,99491,,,1
1061043776,1002765601,Undirected,99492,,,1
1061043776,1005098932,Undirected,99493,,,1
1061043776,1005665139,Undirected,99494,,,1
1061043776,1500077648,Undirected,99495,,,1
1061101898,1002531766,Undirected,99496,,,1
1061101898,1006227643,Undirected,99497,,,1
1061101898,1006914438,Undirected,99498,,,1
1061101898,1008041509,Undirected,99499,,,1
1061101898,1056376286,Undirected,99500,,,1
1061101898,1141796002,Undirected,99501,,,1
1061101898,1202988976,Undirected,99502,,,1
1061101898,1337411875,Undirected,99503,,,1
1061101898,1410147237,Undirected,99504,,,1
1061143948,1110589031,Undirected,99505,,,1
1061143948,1202988976,Undirected,99506,,,2
1061169047,1228946795,Undirected,99508,,,1
1061186078,1001976122,Undirected,99510,,,2
1061186078,1002062924,Undirected,99511,,,2
1061186078,1002483751,Undirected,99513,,,3
1061186078,1002531766,Undirected,99514,,,1
1061186078,1002670105,Undirected,99515,,,2
1061186078,1002739327,Undirected,99517,,,5
1061186078,1002765601,Undirected,99518,,,1
1061186078,1002904936,Undirected,99519,,,1
1061186078,1003883923,Undirected,99521,,,1
1061186078,1004135749,Undirected,99523,,,3
1061186078,1004576149,Undirected,99524,,,1
1061186078,1005280116,Undirected,99525,,,15
1061186078,1005330373,Undirected,99526,,,1
1061186078,1005665139,Undirected,99527,,,26
1061186078,1006058128,Undirected,99528,,,1
1061186078,1006212930,Undirected,99529,,,9
1061186078,1006227643,Undirected,99530,,,3
1061186078,1006263686,Undirected,99531,,,1
1061186078,1006445097,Undirected,99532,,,1
1061186078,1006914438,Undirected,99533,,,19
1061186078,1006939659,Undirected,99534,,,3
1061186078,1007516694,Undirected,99535,,,1
1061186078,1007714672,Undirected,99536,,,2
1061186078,1007884158,Undirected,99538,,,4
1061186078,1008702726,Undirected,99539,,,2
1061186078,1009593811,Undirected,99540,,,1
1061186078,1013336404,Undirected,99541,,,1
1061186078,1018851106,Undirected,99542,,,1
1061186078,1019592099,Undirected,99543,,,1
1061186078,1029162968,Undirected,99544,,,1
1061186078,1030252762,Undirected,99545,,,1
1061186078,1032497688,Undirected,99546,,,1
1061186078,1035099694,Undirected,99547,,,1
1061186078,1037697115,Undirected,99548,,,1
1061186078,1041071792,Undirected,99549,,,1
1061186078,1050921798,Undirected,99550,,,1
1061186078,1056376286,Undirected,99551,,,1
1061186078,1060822909,Undirected,99552,,,1
1061186078,1062062882,Undirected,99553,,,1
1061186078,1062229126,Undirected,99554,,,1
1061186078,1068487996,Undirected,99555,,,7
1061186078,1069291200,Undirected,99556,,,34
1061186078,1074370071,Undirected,99557,,,4
1061186078,1076140619,Undirected,99558,,,1
1061186078,1081207547,Undirected,99559,,,1
1061186078,1086482465,Undirected,99560,,,2
1061186078,1095587166,Undirected,99561,,,1
1061186078,1099300086,Undirected,99562,,,3
1061186078,1107633871,Undirected,99563,,,4
1061186078,1110589031,Undirected,99564,,,1
1061186078,1116567042,Undirected,99565,,,2
1061186078,1127390421,Undirected,99566,,,4
1061186078,1130196213,Undirected,99567,,,3
1061186078,1131008271,Undirected,99568,,,1
1061186078,1161037268,Undirected,99569,,,1
1061186078,1184539650,Undirected,99570,,,1
1061186078,1201708450,Undirected,99571,,,1
1061186078,1215355989,Undirected,99572,,,4
1061186078,1215435359,Undirected,99573,,,1
1061186078,1221666621,Undirected,99574,,,1
1061186078,1232941545,Undirected,99575,,,1
1061186078,1233226069,Undirected,99576,,,1
1061186078,1251576339,Undirected,99577,,,2
1061186078,1251936651,Undirected,99578,,,1
1061186078,1264369151,Undirected,99579,,,1
1061186078,1283733638,Undirected,99580,,,1
1061186078,1286006168,Undirected,99581,,,2
1061186078,1331110775,Undirected,99582,,,1
1061186078,1357307820,Undirected,99583,,,1
1061186078,1367035239,Undirected,99584,,,1
1061186078,1368575513,Undirected,99585,,,1
1061186078,1369735159,Undirected,99586,,,1
1061186078,1376070417,Undirected,99587,,,1
1061186078,1377594379,Undirected,99588,,,1
