33041672,1758605429
36547923,1202988976
38224610,1004527584
38506439,1202988976
38527216,1005280116
38527216,1500077648
52065128,1001976122
52693578,1252711620
54281037,1337884933
59632560,1339291862
66599215,1001976122
66599215,1002062924
66599215,1002249912
66599215,1002738390
66599215,1002739327
66599215,1004128493
66599215,1005280116
66599215,1005665139
66599215,1006263686
66599215,1006939659
66599215,1007007698
66599215,1007883087
66599215,1008702726
66599215,1012687880
66599215,1071804086
66599215,1086482465
66599215,1101568666
66599215,1215355989
66599215,1233226069
66599215,1367035239
66599215,1478116506
66599215,1561020337
68239434,1057213883
68471448,1202988976
82013254,1339291862
86654197,1006212930
86654197,1006408767
86654197,1006939659
86654197,1007884158
86654197,1050356598
86654197,1211374999
87133865,1416744500
88449818,1368575513
92170385,1001976122
93217622,1339291862
94563153,1005816243
95893630,1002807789
98510961,1200615912
101276953,1006165084
102238132,1202988976
104526406,1069291200
104526406,1106958042
105324929,1008041509
106749690,1418721435
111183483,1004128493
113595614,1042027759
114381652,1003921158
117160073,1169263609
118286165,1231113450
119261418,1004128493
127954182,1001621611
129079785,94563153
129079785,1000039922
129079785,1000960164
129079785,1001127845
129079785,1001621611
129079785,1002393437
129079785,1002531766
129079785,1002688148
129079785,1004128493
129079785,1004420482
129079785,1004498091
129079785,1004576149
129079785,1004635542
129079785,1005036683
129079785,1005665139
129079785,1006165084
129079785,1006212930
129079785,1006263686
129079785,1006939659
129079785,1007007698
129079785,1007205132
129079785,1007884158
129079785,1007936468
129079785,1008041509
129079785,1008101806
129079785,1009415043
129079785,1013336404
129079785,1052099383
129079785,1055892778
129079785,1056319370
129079785,1056376286
129079785,1061684141
129079785,1068487996
129079785,1071804086
129079785,1072898425
129079785,1075134228
129079785,1078952127
129079785,1092400246
129079785,1106958042
129079785,1131575109
129079785,1132277063
129079785,1133702982
129079785,1140394567
129079785,1144469249
129079785,1153794295
129079785,1154252621
129079785,1174911254
129079785,1201491778
129079785,1202988976
129079785,1207282516
129079785,1212387582
129079785,1221856285
129079785,1231709496
129079785,1255749462
129079785,1266511682
129079785,1267178068
129079785,1297666994
129079785,1337411875
129079785,1339291862
129079785,1343771313
129079785,1350233630
129079785,1352244174
129079785,1362541557
129079785,1367035239
129079785,1368575513
129079785,1375877854
129079785,1385292826
129079785,1395654240
129079785,1410147237
129079785,1414437209
129079785,1417849165
129079785,1419791442
129079785,1428125510
129079785,1435146429
129079785,1445349980
129079785,1448090168
129079785,1449372164
129079785,1488860935
129079785,1599373907
130513832,1291097156
131910470,1106958042
132101701,1202988976
138023960,1281835623
159722278,1385292826
163397312,1004635542
163919913,1001976122
167835256,1002541184
170507303,1169263609
178294475,1168986258
178294475,1486437479
179683204,1202988976
188591984,1001156199
191243967,1001976122
191243967,1002249912
191243967,1004293732
191243967,1006227643
191243967,1006263686
191243967,1006597261
191243967,1023743835
191243967,1074253737
191243967,1086482465
191243967,1215355989
191243967,1252261785
191243967,1264369151
191243967,1333872641
191243967,1445349980
199052979,1410147237
200389711,1002670105
200389711,1006263686
200389711,1006348432
200389711,1006914438
200389711,1007205132
200389711,1007884158
200389711,1008041509
200389711,1008702726
200389711,1009106817
200389711,1024694174
200389711,1084788203
200389711,1130196213
200389711,1136435312
200389711,1161037268
200389711,1251968553
200389711,1333872641
200389711,1339291862
200389711,1364560052
200389711,1373142723
200389711,1406462050
200389711,1410147237
200389711,1419791442
200389711,1443574986
200389711,1449372164
201937931,1074253737
202904239,1069291200
224971281,1001170974
224971281,1006165084
224971281,1068152835
224971281,1215798924
249370840,1008702726
251548276,1006227643
316550671,1252551273
316550671,1286006168
316550671,1472215947
343249035,1228946795
371099679,1000713718
371099679,1002670105
371099679,1005888971
371099679,1006914438
371099679,1068805698
371099679,1115766373
371099679,1178735091
371099679,1202988976
371099679,1217315373
371099679,1264444744
371099679,1349197262
371099679,1368575513
395365604,1052643009
398332995,1046996332
415529363,1441619120
417165542,1339291862
466006532,1036382356
480522211,1022472798
518261853,1232867001
523842855,1005280116
544599399,1202988976
557902132,1276462847
563911806,1050977352
563911806,1062062882
563911806,1078952127
563911806,1348198224
563911806,1410147237
563911806,1495566787
582192144,1481507887
610694109,1009135106
628044193,1114230499
638453664,1008702726
659886491,1068805698
662148930,1069291200
695992412,1001170974
695992412,1004128493
695992412,1006212930
695992412,1006263686
695992412,1280492884
718282745,1068152835
761108219,1119643165
773232741,1074253737
828133799,1006212930
828133799,1129407473
828133799,1154252621
828133799,1462815219
841818783,1006379087
860772047,1027676885
867197037,1004635542
867197037,1006165084
887216200,1006939659
920107915,1007167724
920107915,1368575513
1000013956,1004846882
1000013956,1460507926
1000014928,1228946795
1000018594,1001156199
1000018594,1001329261
1000018594,1001976122
1000018594,1002062924
1000018594,1002483751
1000018594,1002738390
1000018594,1002739327
1000018594,1002765601
1000018594,1002904936
1000018594,1004128493
1000018594,1004576149
1000018594,1004793780
1000018594,1005280116
1000018594,1005665139
1000018594,1006058128
1000018594,1006227643
1000018594,1006914438
1000018594,1007007698
1000018594,1007542449
1000018594,1007883087
1000018594,1007884158
1000018594,1041071792
1000018594,1050921798
1000018594,1055285231
1000018594,1058667053
1000018594,1069291200
1000018594,1074370071
1000018594,1086482465
1000018594,1097819934
1000018594,1099276446
1000018594,1123320378
1000018594,1134460826
1000018594,1147154320
1000018594,1184539650
1000018594,1203061519
1000018594,1209416661
1000018594,1215355989
1000018594,1221856285
1000018594,1233226069
1000018594,1237236083
1000018594,1241282710
1000018594,1246411029
1000018594,1252551273
1000018594,1266511682
1000018594,1283733638
1000018594,1305838288
1000018594,1326947708
1000018594,1377594379
1000018594,1386985395
1000018594,1426783083
1000018594,1443574986
1000018594,1445349980
1000018594,1481578235
1000018594,1496273363
1000018594,1497125862
1000018594,1497446976
1000029837,1005338558
1000030039,1005338558
1000039922,1002531766
1000039922,1002765601
1000039922,1004929434
1000039922,1005098932
1000039922,1005280116
