Id,Label,timeset,count,views,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,eigencentrality
44894988,M1982p,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
200389711,attachbot,,24,779,9,1,10,1,1,1,9,0,0,0.000699,0.006267
283987582,chToolsBot,,109,18668,141,4,145,3,0.545455,0.638889,59.716667,0.069515,0.020457,0.007056,0.119891
323466479,YaranEariai,,1,17,2,0,2,0,0,0,0,0,0,0.000229,0.001393
395365604,BChatBot,,10,228,2,0,2,0,0,0,0,0,0,0.000229,0.001393
417529910,BiChatBot,,9,202,1,0,1,0,0,0,0,0,0,0.000157,0.000696
466006532,WeNameBot,,111,0,0,4,4,3,0.52,0.615385,0,0,0.028536,0.000085,0
467034986,HidenChat_bot,,1,14,1,0,1,0,0,0,0,0,0,0.000157,0.000696
963161014,harfmanbot,,5,32,1,0,1,0,0,0,0,0,0,0.000157,0.000696
1000087183,RealMadridNewsir,,74,0,0,6,6,4,0.402299,0.490476,0,0,0.006249,0.000085,0
1000108773,cafeepoker,,55,0,0,7,7,6,0.304348,0.410317,0,0,0.000894,0.000085,0
1000208864,nimaphonix,,1,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1000241310,Hamedanpayam,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1000294241,iraniansuperstarrs,,2,0,0,1,1,1,1,1,0,0,0.000433,0.000085,0
1000361288,DonRezaei,,1,119,3,0,3,0,0,0,0,0,0,0.000301,0.002089
1000432745,Esteghlal_ss,,2,79221,35,0,35,0,0,0,0,0.001684,0,0.001818,0.024373
1000612953,shakhsiat_shenasi,,1,1842,8,0,8,0,0,0,0,0,0,0.000662,0.005571
1000808308,nabzeroman,,1,0,0,1,1,1,1,1,0,0,0.000433,0.000085,0
1000975413,jalaeipour,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1001088214,qom19dey,,1,0,0,1,1,1,1,1,0,0,0.000021,0.000085,0
1001196545,ircccam,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1001227278,ask_ahkam,,1,162,1,0,1,0,0,0,0,0,0,0.000157,0.000696
1001252568,betcart,,136,6223,113,2,115,6,0.269841,0.320588,618.270635,0.070931,0.000896,0.012739,0.147648
1001259625,shishtaeea,,83,0,0,7,7,4,0.406977,0.504762,0,0,0.006508,0.000085,0
1001262420,ChampionsLeagueLove,,84,0,0,7,7,4,0.406977,0.504762,0,0,0.006508,0.000085,0
1001276048,ganunejazb,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1001291543,RealMadridPage,,54,0,0,5,5,5,0.3125,0.405714,0,0,0.002052,0.000085,0
1001438192,kordkuy,,3,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1001643523,StikerGif,,1,0,0,1,1,1,1,1,0,0,0.000033,0.000085,0
1001647544,Pe_Mesle_Paeiz,,51,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1001752974,hamshahrinews,,3,0,0,1,1,1,1,1,0,0,0.000021,0.000085,0
1001760655,liverpoolpersian,,81,0,0,8,8,5,0.432099,0.534286,0,0,0.032616,0.000085,0
1001859621,Football120,,89,0,0,7,7,4,0.406977,0.504762,0,0,0.006508,0.000085,0
1001976122,Tasnimnews,,1,14377,27,0,27,0,0,0,0,0.000021,0,0.001854,0.018802
1002062924,Khabar_Fouri,,2,0,0,1,1,1,1,1,0,0,0,0.000085,0
1002119323,FCRealMadrid,,66,0,0,6,6,5,0.421687,0.505714,0,0,0.028467,0.000085,0
1002249912,Khabare_vije,,5,0,0,1,1,1,1,1,0,0,0,0.000085,0
1002262658,Esteghlalss,,17,0,0,1,1,1,1,1,0,0,0.000038,0.000085,0
1002436825,toofaneyazd,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1002607021,F_KHJ,,11,0,0,3,3,4,0.40625,0.512821,0,0,0.003952,0.000085,0
1002630328,DrRahimiBoroujerdi,,1,51,1,0,1,0,0,0,0,0,0,0.000157,0.000696
1002633121,akhbarqeshm,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1002738390,Eghtesadnews_com,,4,0,0,1,1,1,1,1,0,0,0,0.000085,0
1002769686,nationalgeographicfarsi,,59,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1003066694,enlightned,,2,0,0,1,1,1,1,1,0,0,0,0.000085,0
1003117375,StartupNet,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1003121562,zartoshtJahani,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1003126338,Cocotiti,,2,0,0,1,1,1,1,1,0,0,0,0.000085,0
1003364560,esteghlalclub_1324,,2,0,0,1,1,1,1,1,0,0,0.000038,0.000085,0
1003554019,jokestan,,120,0,0,10,10,4,0.5,0.597619,0,0,0.035835,0.000085,0
1003603723,tarafdari,,3,25135,3,0,3,0,0,0,0,0,0,0.000301,0.002089
1003705962,esteghlalpage,,15,0,0,1,1,1,1,1,0,0,0.000038,0.000085,0
1003843859,NabaaPress,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1003844052,yesaghi,,2,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1003906814,Evill,,69,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1004038429,yashilvatan_ir,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1004069147,akhbarefori,,6,0,0,1,1,1,1,1,0,0,0.000021,0.000085,0
1004255169,saeedpourandi,,1,1910,7,0,7,0,0,0,0,0,0,0.00059,0.004875
1004433922,chouazhiua,,3,0,0,1,1,1,1,1,0,0,0,0.000085,0
1004456809,hpour4,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1004467394,dirindirinfanclub,,4,0,0,1,1,1,1,1,0,0,0,0.000085,0
1004490945,ShockTube,,62,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1004514912,perspolisplus,,86,0,0,7,7,4,0.406977,0.504762,0,0,0.006508,0.000085,0
1004527584,Bestdiplomacy,,2,0,0,1,1,1,1,1,0,0,0,0.000085,0
1004600080,citna94,,4,0,0,1,1,1,1,1,0,0,0.000021,0.000085,0
1004670731,varzeshstand,,110,0,0,8,8,5,0.432099,0.534286,0,0,0.032616,0.000085,0
1004904843,commodities,,1,6100,1,0,1,0,0,0,0,0,0,0.000157,0.000696
1004959493,tehronia,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1005036683,movassagh,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1005044437,canalevarzesh,,1,21844,1,0,1,0,0,0,0,0,0,0.000157,0.000696
1005059114,karnil,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1005072950,perspolis_fcp,,75,0,0,6,6,4,0.402299,0.490476,0,0,0.006249,0.000085,0
1005177316,sportfars,,1,2509,7,0,7,0,0,0,0,0.000662,0,0.000456,0.004875
1005333325,perspolisionline,,111,0,0,7,7,4,0.406977,0.504762,0,0,0.006508,0.000085,0
1005339389,betflood,,196,87,91,4,95,5,0.357895,0.429902,3079.296032,0.038942,0.005821,0.021207,0.128194
1005365244,persiankhodro,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1005397587,mashreghnews_channel,,3,0,0,1,1,1,1,1,0,0,0,0.000085,0
1005403134,musicnew98,,24,0,0,7,7,5,0.324074,0.441429,0,0,0.002092,0.000085,0
1005604561,irwonders,,2,0,0,1,1,1,1,1,0,0,0,0.000085,0
1005665139,isna94,,2,5909,37,0,37,0,0,0,0,0.00093,0,0.002451,0.025872
1005684496,Whoman88,,64,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1005745241,dance_kade2,,63,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1005778274,Roozname,,2,0,0,1,1,1,1,1,0,0,0,0.000085,0
1005816243,ganji_akbar,,6,3184,8,0,8,0,0,0,0,0,0,0.000626,0.005571
1005837251,KhabarDaaq,,2,0,0,1,1,1,1,1,0,0,0.000021,0.000085,0
1005846514,trollfootballirani,,89,0,0,7,7,5,0.426829,0.52,0,0,0.030705,0.000085,0
1005868494,yaftenews,,1,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1005872405,persepolise_fans,,101,0,0,9,9,4,0.492958,0.583333,0,0,0.034226,0.000085,0
1006020986,LifeC0m,,55,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1006034038,betfootiran,,314,383,3,4,7,1,1,1,3,0,0,0.000431,0.002627
1006043038,badansaaz1,,52,0,0,5,5,5,0.411765,0.486667,0,0,0.02718,0.000085,0
1006055730,Manchesteriran,,44,0,0,5,5,5,0.411765,0.486667,0,0,0.02718,0.000085,0
1006096978,tanzzzkade,,1,0,0,1,1,1,1,1,0,0,0.000433,0.000085,0
1006102303,koohsargroup,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1006212930,www_snn_ir,,3,0,0,1,1,1,1,1,0,0,0.000021,0.000085,0
1006227643,jamarannews,,2,0,0,1,1,1,1,1,0,0,0.000021,0.000085,0
1006263686,rajanews_com,,2,0,0,1,1,1,1,1,0,0,0,0.000085,0
1006314121,divunekhoone1,,68,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1006457889,rouydad24,,3,0,0,1,1,1,1,1,0,0,0.000021,0.000085,0
1006473498,Esteqhlal,,62,0,0,6,6,5,0.318584,0.422222,0,0,0.00209,0.000085,0
1006485491,Cristiano_Ronaldo,,87,0,0,7,7,4,0.406977,0.504762,0,0,0.006508,0.000085,0
1006582018,havadari_official,,66,319,1,1,2,1,1,1,0,0,0,0.000121,0.000696
1006702529,perspolis_zendegime,,84,0,0,7,7,4,0.406977,0.504762,0,0,0.006508,0.000085,0
1006744558,NuceQalawiShaho,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1006845767,irantopnews,,3,0,0,1,1,1,1,1,0,0,0,0.000085,0
1006960078,borrhan,,1,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1006997375,havadesmashhad,,2,0,0,1,1,1,1,1,0,0,0,0.000085,0
1007400474,franegar,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1007523013,Qarim,,2,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1007590085,mlienglish,,2,29616,2,0,2,0,0,0,0,0,0,0.000229,0.001393
1007685467,vipclubcasino,,55,4,6,6,12,6,0.29927,0.395935,88.75,0.000061,0.000893,0.000372,0.005328
1007699754,persiangulfstudies,,1,1559,1,0,1,0,0,0,0,0,0,0.000157,0.000696
1007755744,antiki3,,82,0,0,8,8,5,0.432099,0.534286,0,0,0.032616,0.000085,0
1007883087,eghtesadonline,,5,0,0,1,1,1,1,1,0,0,0.000021,0.000085,0
1007884158,MyAsriran,,12,0,0,2,2,1,1,1,0,0,0.000021,0.000085,0
1007913801,bimeiranfars,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1007997118,RazCom,,1,11,40,0,40,0,0,0,0,0,0,0.002973,0.027854
1008011964,de_prevent,,1,51,3,0,3,0,0,0,0,0,0,0.00294,0.004379
1008017685,kermanshahkurdaneh,,1,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1008023295,EsteghlalTelegram,,63,0,0,6,6,5,0.318584,0.422222,0,0,0.00209,0.000085,0
1008069800,perspolisihaa,,57,0,0,5,5,5,0.411765,0.486667,0,0,0.02718,0.000085,0
1008353614,asheghane_barca,,67,0,0,3,3,5,0.280702,0.395833,0,0,0.000315,0.000085,0
1008405801,caferealmadrid,,88,0,0,7,7,4,0.406977,0.504762,0,0,0.006508,0.000085,0
1008576570,cryptonews361,,2,0,0,1,1,1,1,1,0,0,0,0.000085,0
1008639398,antikise06,,73,0,0,6,6,4,0.402299,0.490476,0,0,0.006249,0.000085,0
1008740070,perspolisiranfan,,95,0,0,7,7,4,0.406977,0.504762,0,0,0.006508,0.000085,0
1008762324,persepolisiha,,136,0,0,10,10,4,0.5,0.597619,0,0,0.035835,0.000085,0
1008784293,bkm6777,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1008969556,irPersepolisnews,,130,0,0,10,10,4,0.5,0.597619,0,0,0.035835,0.000085,0
1009026696,esteghlalir,,54,0,0,7,7,4,0.406977,0.504762,0,0,0.006508,0.000085,0
1009104433,khan_adab,,3,0,0,1,1,1,1,1,0,0,0.000433,0.000085,0
1009130681,elmerooz1021,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1009172603,Shariati_Group,,1,550,1,0,1,0,0,0,0,0,0,0.000157,0.000696
1009205135,satlastnews,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1009236828,Bayernia_Team,,55,0,0,6,6,5,0.416667,0.500952,0,0,0.029091,0.000085,0
1009258608,YASHILKANDIMIZ,,131,95,126,9,135,4,0.492754,0.585784,506.475397,0.084562,0.033924,0.004039,0.121591
1009303074,tah_khiar,,67,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1009459682,CR7_NEWS,,99,0,0,8,8,4,0.426829,0.530952,0,0,0.007388,0.000085,0
1009601269,TakTarane,,12,0,0,1,1,4,0.317073,0.365385,0,0,0.009271,0.000085,0
1009638236,ziaossalehin,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1009747066,Music1Play,,15,0,0,2,2,5,0.267857,0.355556,0,0,0.00021,0.000085,0
1009837668,Chelseacf,,145,3516,0,11,11,3,0.522388,0.619048,0,0,0.029491,0.000085,0
1009915232,bandegibabasirat,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1010347035,RealMadridCF7,,141,0,0,3,3,1,1,1,0,0,0.000226,0.000085,0
1010495661,Ari_inchenin_shodeh_baradar,,4,0,0,1,1,1,1,1,0,0,0,0.000085,0
1010950357,Fun120,,67,0,0,7,7,4,0.406977,0.504762,0,0,0.006508,0.000085,0
1011175684,mariwankhabar,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1011297676,gshare,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1011455708,Ajayebe_jahann,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1011821991,taranomevahy_savojbolagh,,2,4,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1011888543,LiverpoolIRAN,,12,0,0,1,1,1,1,1,0,0,0.00001,0.000085,0
1011990527,tehran_sity,,63,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1012083263,enerjimosb,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1012216081,midanesti,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1012408161,kise_soziii,,72,0,0,6,6,4,0.402299,0.490476,0,0,0.006249,0.000085,0
1012606802,Esfahan20,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1012753956,HdDesign,,11,0,0,2,2,4,0.37234,0.421429,0,0,0.004455,0.000085,0
1013028514,abipooshan,,1,0,0,1,1,1,1,1,0,0,0.000038,0.000085,0
1014438921,UclChannel,,106,639,124,7,131,4,0.404762,0.504902,701.495238,0.018111,0.007708,0.010211,0.131435
1014986026,montazeeeran,,2,0,0,1,1,1,1,1,0,0,0,0.000085,0
1015285664,pishi_joke,,1,0,0,1,1,1,1,1,0,0,0.000433,0.000085,0
1016061878,Abasaleh_Abasaleh,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1016912264,farhangi_e_kian,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1017061552,khabbar,,2,0,0,1,1,1,1,1,0,0,0,0.000085,0
1017147019,fana_co,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1018622914,Mnototv,,61,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1018662114,UefaIran,,149,0,0,13,13,3,0.538462,0.647619,0,0,0.034047,0.000085,0
1018944837,basiji_313,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1019060494,batonafaskeshidan,,2,16,0,1,1,1,1,1,0,0,0,0.000085,0
1019575008,permanet5160,,1,35626,2,0,2,0,0,0,0,0,0,0.000229,0.001393
1021096454,Freedom,,35,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1021385980,mitingg,,64,1669,491,4,495,3,0.521739,0.625,3042,0.360991,0.031764,0.0281,0.429458
1021508094,binam2020bot,,1,0,0,1,1,6,0.214286,0.274444,0,0,0.000104,0.000085,0
1021553008,depfaz_chnnell,,5,0,0,2,2,5,0.267857,0.355556,0,0,0.00021,0.000085,0
1021715846,Razpool,,2,0,0,1,1,1,1,1,0,0,0,0.000085,0
1021833090,entekhabe_khas,,3,0,0,1,1,1,1,1,0,0,0,0.000085,0
1022191877,MasjedKani,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1022224896,tiracturclub,,78,0,0,3,3,1,1,1,0,0,0.000226,0.000085,0
1022472798,clipbad20,,1,27771,16,0,16,0,0,0,0,0.001443,0,0.001046,0.011142
1022591954,sheerreno,,44,0,0,3,3,4,0.382353,0.49359,0,0,0.020755,0.000085,0
1023056636,s_dini,,1,1552,1,0,1,0,0,0,0,0,0,0.000157,0.000696
1023185553,azarmansouri,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1023190300,Longi_Nabashim,,5,0,0,1,1,1,1,1,0,0,0.000024,0.000085,0
1023456383,SEPAHAN,,67,0,0,6,6,5,0.416667,0.500952,0,0,0.029091,0.000085,0
1023947263,badansazi,,65,0,0,2,2,2,0.75,0.833333,0,0,0.000183,0.000085,0
1024374166,MostafaTajzadeh,,4,0,0,1,1,1,1,1,0,0,0,0.000085,0
1024526509,Spoortfc,,138,0,0,7,7,5,0.423529,0.514815,0,0,0.029106,0.000085,0
1024818866,bendertorkman,,1,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1025161894,Faaldoony,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1025235517,livefootballchannel,,42,0,0,5,5,5,0.404494,0.480093,0,0,0.024956,0.000085,0
1025756533,fifanews90,,121,76,142,7,149,5,0.425,0.520588,255.701587,0.099004,0.030379,0.006142,0.1619
1026165653,havashnas30,,43,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1026250330,shahrabeziba,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1026282468,Latolot,,20,0,0,2,2,3,0.448276,0.512821,0,0,0.026158,0.000085,0
1026593560,prspolisTelegram,,84,0,0,7,7,4,0.406977,0.504762,0,0,0.006508,0.000085,0
1026800033,aaazaaad,,3,0,0,1,1,1,1,1,0,0,0,0.000085,0
1027092287,En_Zeva,,64,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1027173763,TeleNights,,60,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1027338560,kise_troll,,52,0,0,5,5,5,0.402299,0.479524,0,0,0.027576,0.000085,0
1027787548,Basir2022,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1027937596,clipstare,,27,0,0,3,3,5,0.280702,0.395833,0,0,0.000315,0.000085,0
1028136056,Lidocaine,,68,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1028312751,film14,,64,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1028820869,navad,,115,0,0,8,8,4,0.486111,0.569048,0,0,0.031988,0.000085,0
1028878363,SUPOTH,,4,0,0,1,1,1,1,1,0,0,0,0.000085,0
1028900727,EsteghlalMedia,,3,0,0,1,1,1,1,1,0,0,0.000038,0.000085,0
1029190443,masaf_najva,,6,0,0,1,1,1,1,1,0,0,0,0.000085,0
1029356130,ElnareAbdullayeva,,48,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1029360297,varzeshro,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1029503884,sarbazemamkhameneie,,1,40,2,0,2,0,0,0,0,0,0,0.000229,0.001393
1029564003,PicsArrt,,62,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1030205505,radepayetarikh,,3,0,0,1,1,1,1,1,0,0,0,0.000085,0
1030399326,hamiyannevelayat,,5,0,0,1,1,1,1,1,0,0,0,0.000085,0
1030931391,s_sozi,,52,0,0,5,5,5,0.3125,0.405714,0,0,0.002052,0.000085,0
1031823690,dastchean,,2,517,2,0,2,0,0,0,0,0,0,0.000229,0.001393
1032130754,colopshabaneh,,26,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1033329798,jscenter,,1,503,3,0,3,0,0,0,0,0,0,0.000301,0.002089
1033663101,garmab_online,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1034017049,shabhaypataya,,86,0,0,6,6,3,0.56,0.678571,0,0,0.039955,0.000085,0
1034364778,tanhayi54,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1034815844,Antioxidant,,4,252,1,0,1,0,0,0,0,0,0,0.000157,0.000696
1034964504,akhbardaq,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1036132497,Clip_ak,,71,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1036720902,kafe_0_tanhaii,,61,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1036871964,EVFEM,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1037204559,teachers_utopia,,2,142,1,0,1,0,0,0,0,0,0,0.000157,0.000696
1037350074,Golestan_best,,2,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1037732127,jigilimod,,2,0,0,1,1,1,1,1,0,0,0.000433,0.000085,0
1037948891,undersea,,14,168,7,1,8,1,1,1,0,0,0,0.000338,0.004875
1038043313,channele_khabar,,5,0,0,2,2,1,1,1,0,0,0.000021,0.000085,0
1038087864,akhbartehran,,3,0,0,1,1,1,1,1,0,0,0.000021,0.000085,0
1038163800,asalavati,,1,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1038224183,zehn_bidair1,,44,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1039715614,dadach_eshteba_mizani,,89,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1040812067,FANACompany,,1,1,1,0,1,0,0,0,0,0,0,0.000157,0.000696
1040860741,MancityNews,,73,0,0,6,6,5,0.416667,0.500952,0,0,0.029091,0.000085,0
1040865541,Elsevan3,,145,0,0,10,10,4,0.5,0.597619,0,0,0.035835,0.000085,0
1041265184,ileshekak,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1041440088,Namaakd0n,,53,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1041764438,Esteghlali,,7,0,0,1,1,1,1,1,0,0,0.000038,0.000085,0
1042199280,Taher_mirzaa,,115,0,0,8,8,5,0.432099,0.534286,0,0,0.032315,0.000085,0
1042759053,xxxxxx_filmes_superlove_videoses,,42,0,0,3,3,5,0.280702,0.395833,0,0,0.000315,0.000085,0
1043030548,payunn,,86,1932,0,3,3,1,1,1,0,0,0,0.000085,0
1043744217,Perspolis_six,,89,0,0,15,15,3,0.564516,0.680952,0,0,0.032833,0.000085,0
1043748736,nasiri42,,3,0,0,1,1,1,1,1,0,0,0,0.000085,0
1043882049,pers_polic,,79,0,0,7,7,5,0.426829,0.52,0,0,0.030705,0.000085,0
1044015820,khariidforoshh,,4,0,0,1,1,1,1,1,0,0,0.000433,0.000085,0
1044284076,pishdabestanivadabastanfarda,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1044834696,bandpeynews,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1045034389,ir_times7,,67,0,0,5,5,3,0.565217,0.666667,0,0,0.022113,0.000085,0
1045355238,cccamir,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1045931872,Qirx40MilyonTurk2,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1046013029,musicbank9,,63,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1047855280,nedayhormozgan,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1047982097,IMANImohamad51,,1,996,10,0,10,0,0,0,0,0,0,0.000807,0.006964
1048653110,dellnevishte,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1049307550,zedkise64,,81,0,0,7,7,4,0.406977,0.504762,0,0,0.006508,0.000085,0
1050383197,quizetor,,52,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1050390149,per3polis,,71,0,0,6,6,4,0.402299,0.490476,0,0,0.006249,0.000085,0
1050942975,BestCoM,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1051083462,lifestaree,,2,5,1,0,1,0,0,0,0,0,0,0.000157,0.000696
1051188137,Arz_onliine,,85,0,0,7,7,3,0.576923,0.7,0,0,0.040376,0.000085,0
1051224195,foroogh_farokhzad,,78,0,0,6,6,3,0.590909,0.705128,0,0,0.023374,0.000085,0
1051340590,ChanelMusice3,,74,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1051701708,irproleague,,4,0,0,2,2,1,1,1,0,0,0.000053,0.000085,0
1051738473,orbitsat,,145,0,0,11,11,3,0.522388,0.619048,0,0,0.029165,0.000085,0
1051745463,dr_Health,,47,0,0,4,4,3,0.52,0.615385,0,0,0.037642,0.000085,0
1051894214,gizbogan,,41,0,0,4,4,3,0.52,0.615385,0,0,0.030652,0.000085,0
1052032883,mosbatcity,,59,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1052068599,baasshh,,67,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1052126050,funfootbaII,,70,0,0,6,6,4,0.402299,0.490476,0,0,0.006249,0.000085,0
1052370565,FILMEEMPIRE,,4,0,0,1,1,1,1,1,0,0,0,0.000085,0
1052373161,TEHRANESTEGHLAL,,112,0,0,9,9,4,0.428571,0.539352,0,0,0.006627,0.000085,0
1052406993,bakhtar_daily,,2,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1052409492,bitterr_sweet,,1,0,0,1,1,1,1,1,0,0,0.000433,0.000085,0
1052595547,keereker,,52,0,0,4,4,3,0.52,0.615385,0,0,0.036597,0.000085,0
1052653996,Ronaldo_ir,,26,0,0,5,5,5,0.411765,0.486667,0,0,0.026854,0.000085,0
1052839407,Dashtiesmaeilkhani,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1052840718,anguor,,1,0,0,1,1,1,1,1,0,0,0.000433,0.000085,0
1053081561,ekhrajihaa2,,66,0,0,5,5,3,0.541667,0.653846,0,0,0.039923,0.000085,0
1053524238,perspolisoffice,,74,0,0,6,6,4,0.402299,0.490476,0,0,0.006249,0.000085,0
1053763923,Leo_Lovers,,17,2079,1,1,2,5,0.336538,0.372381,0,0.000147,0.004197,0.000094,0.000696
1053937789,shahidsayaad,,1,0,0,1,1,1,1,1,0,0,0,0.000085,0
1053975710,nabzearayesh,,1,0,0,1,1,1,1,1,0,0,0.000433,0.000085,0
1054069132,akhbarebank,,1,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1054151209,pers_polis,,101,0,0,6,6,5,0.416667,0.500952,0,0,0.029091,0.000085,0
1054249235,sher_o_asal,,1,175,10,0,10,0,0,0,0,0,0,0.000735,0.006964
1054296306,PersianLeage,,94,0,0,6,6,5,0.416667,0.500952,0,0,0.029091,0.000085,0
1054426281,iRwikimusic,,6,0,0,1,1,1,1,1,0,0,0.000433,0.000085,0
1054488631,shahkosTv,,53,0,0,7,7,5,0.324074,0.441429,0,0,0.002092,0.000085,0
1054728989,SR4_official,,53,0,0,3,3,1,1,1,0,0,0.000226,0.000085,0
1054875714,sahel_turkmen,,1,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
1055150511,BandarSalam,,1,0,0,1,1,2,0.666667,0.75,0,0,0,0.000085,0
